tweet_id,label,root_tweet_text,clean_text
1179,fake,@adamhousley Also note famous French virologist Luc Montagnier’s comments that it has been manipulated and has fragments of HIV in its sequence. \n\nhttps://t.co/Gx5iZz0mU9 https://t.co/dNOnZaMbBf,adamhousley also note famous french virologist luc montagnier s comments that it has been manipulated and has fragments of hiv in its sequence n n
1180,real,The coronavirus pandemic has made clear a festering problem: the US and its dominant tech industry are no longer very good at coming up with new ideas and technologies relevant to our most basic needs.  https://t.co/8u92qHbyeW,the coronavirus pandemic has made clear a festering problem the us and its dominant tech industry are no longer very good at coming up with new ideas and technologies relevant to our most basic needs
1181,real,"Due to #COVID19 outbreak, many buildings have closed or reduced its occupancy, increasing the risk of Legionnaire's disease in the process. To prevent this, check out @H_S_E guidance and protect #workers when returning after #lockdown. https://t.co/z5tffVfqEx https://t.co/InzKG27bpW",due to covid outbreak many buildings have closed or reduced its occupancy increasing the risk of legionnaire s disease in the process to prevent this check out h s e guidance and protect workers when returning after lockdown
1182,fake,.@realDonaldTrump \nNO NO NO @SpeakerPelosi  trying to shove $3.6 billion ‘vote-by-mail’ proposal into latest Coronavirus stimulus bill\n\nIf we can go to the grocery store we should be able to show up at voting booths  \n\nDemocrats are trying to cheat &amp; steal @POTUS from 2nd term https://t.co/Jj7Zx4TDSy,realdonaldtrump nno no no speakerpelosi trying to shove billion vote by mail proposal into latest coronavirus stimulus bill n nif we can go to the grocery store we should be able to show up at voting booths n ndemocrats are trying to cheat steal potus from nd term
1183,real,"Billions of people are potentially covered by Apple-Google's release of its covid tracing technology, but notable omissions include France and the United Kingdom. https://t.co/38JjGTa0b8",billions of people are potentially covered by apple google s release of its covid tracing technology but notable omissions include france and the united kingdom
1184,real,Studies on macaques suggest that getting coronavirus grants you some immunity to catching it again—and that vaccines also seem to offer some protection. https://t.co/C50JfixpVu,studies on macaques suggest that getting coronavirus grants you some immunity to catching it again and that vaccines also seem to offer some protection
1185,real,"A study estimates that a single minute of loud speaking generates at least 1,000 covid-containing droplets, and these droplets stay airborne for longer than eight minutes, and sometimes as long as 14 minutes. https://t.co/Odg7UbJzxL",a study estimates that a single minute of loud speaking generates at least covid containing droplets and these droplets stay airborne for longer than eight minutes and sometimes as long as minutes
1186,fake,PSA: Experts say your flu shot won't cause a false positive COVID-19 test. https://t.co/yZ9szpI5bN,psa experts say your flu shot won t cause a false positive covid test
1187,real,A new study suggests treatment of covid-19 with hydroxychloroquine or chloroquine was actually associated with a higher risk of death and heart ailments. https://t.co/XUXhUwMOh8,a new study suggests treatment of covid with hydroxychloroquine or chloroquine was actually associated with a higher risk of death and heart ailments
1188,real,".@WHO, @UNICEF and @gavi call for a joint effort to safely deliver routine immunization and proceed with vaccination campaigns against deadly vaccine-preventable diseases. https://t.co/HVRtsE6UOH #COVID19 #HealthForAll",who unicef and gavi call for a joint effort to safely deliver routine immunization and proceed with vaccination campaigns against deadly vaccine preventable diseases covid healthforall
1189,real,"Is it just a cold, or do you have covid-19? By the end of the year, people may be able to test themselves for the coronavirus. https://t.co/5RdRcqq0TY",is it just a cold or do you have covid by the end of the year people may be able to test themselves for the coronavirus
1190,real,"WHO, @gavi &amp; @UNICEF issue joint warning today that at least 80M children under 1 are at risk of diseases like diphtheria, measles &amp; polio, as #COVID19 disrupts routine vaccination efforts.👉 https://t.co/Q5L45E5N4V #HealthForAll https://t.co/1XZxyy4GQc",who gavi unicef issue joint warning today that at least m children under are at risk of diseases like diphtheria measles polio as covid disrupts routine vaccination efforts healthforall
1191,real,"This stark warning precedes the Global Vaccine Summit on 4 Jun 2020, at which world leaders will come together to help maintain immunization programmes &amp; mitigate the impact of #COVID19 in lower-income countries. 👉 https://t.co/Q5L45E5N4V #HealthForAll https://t.co/H6yybrs7Qc",this stark warning precedes the global vaccine summit on jun at which world leaders will come together to help maintain immunization programmes mitigate the impact of covid in lower income countries healthforall
1192,real,"According to data collected by WHO, @UNICEF, @gavi &amp; @sabinvaccine, provision of routine immunization services is substantially hindered in at least 68 countries, likely to affect approximately 80M children under the age of 1. 👉 https://t.co/Q5L45E5N4V https://t.co/U4kUQXJJ35",according to data collected by who unicef gavi sabinvaccine provision of routine immunization services is substantially hindered in at least countries likely to affect approximately m children under the age of
1193,real,"Since March 2020, routine childhood immunization services have been disrupted on a global scale. Over 50% of the 129 countries, where data were available, reported moderate-to-severe disruptions, or a total suspension of vaccination services in Mar-Apr. 👉 https://t.co/Q5L45E5N4V https://t.co/B5kwKSpY8b",since march routine childhood immunization services have been disrupted on a global scale over of the countries where data were available reported moderate to severe disruptions or a total suspension of vaccination services in mar apr
1194,real,"Is it just a cold, or do you have covid-19? By the end of the year, people may be able to test themselves for the coronavirus. https://t.co/4yKapgackN",is it just a cold or do you have covid by the end of the year people may be able to test themselves for the coronavirus
1195,real,A new study suggests treatment of covid-19 with hydroxychloroquine or chloroquine was actually associated with a higher risk of death and heart ailments. https://t.co/VqmFrxFjWh,a new study suggests treatment of covid with hydroxychloroquine or chloroquine was actually associated with a higher risk of death and heart ailments
1196,real,"HCQ ""helps the zinc get inside the infected cells to destroy the virus.” \n\nWhy would Lancet study leave Zinc out? Negligence? Or willing to harm health &amp; lives of COVID patients by depriving them of full treatment of successful protocol, just to smear HCQ. https://t.co/3BXqRKN7N9",hcq helps the zinc get inside the infected cells to destroy the virus n nwhy would lancet study leave zinc out negligence or willing to harm health lives of covid patients by depriving them of full treatment of successful protocol just to smear hcq
